HA1,,HA2,,HA3,,HA4,,HA5,,HA6,,HA7,,HA8,,HA9,,HB1,,HB2,,HB3,,HB4,,HB5,,HB6,,HB7,,HB8,,HB9,
X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm),X(mm),Y(mm)
,,,,,,,,,,,,,,,,,,,,,,,,1.313007,-22.134562,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.166256,-12.714165,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.82096,-11.723238,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.096913,-1.840994,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.130131,-1.385685,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.074822,18.615925,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.536623,22.043582,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.954258,13.038351,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.13083,1.606335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.235934,-17.8091,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.898487,-18.729121,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.801138,-22.011533,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.353218,-22.147749,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.200948,-12.691708,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.856085,-11.696241,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.108911,-1.884154,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.142981,-1.429118,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.052029,18.649243,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.587569,22.053348,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.302104,22.166421,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17.990292,13.015186,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.142772,1.656295,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.211033,-17.846968,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.871332,-18.764785,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.848504,-22.021165,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.402504,-22.160295,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.238355,-12.665231,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.890614,-11.670063,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.120641,-1.929487,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.155322,-1.478985,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.024231,18.685709,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.633811,22.063565,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.027542,12.990211,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.155132,1.699411,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.192039,-17.88038,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.846791,-18.798707,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.89275,-22.031111,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.440697,-22.173458,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.271785,-12.644355,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.923156,-11.646976,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.132892,-1.967983,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.168609,-1.513492,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-12.004414,18.716962,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.668466,22.075097,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.05793,12.97466,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.168159,1.733019,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.175109,-17.912206,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.828482,-18.828639,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.923844,-22.042726,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.472548,-22.186983,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.300959,-12.629549,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.9515,-11.630619,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.145799,-1.998552,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.181768,-1.549121,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-11.986777,18.746761,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.703691,22.08651,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.090481,12.956017,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.181177,1.766135,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.15683,-17.944963,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.809212,-18.859119,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.95919,-22.053731,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.508166,-22.20021,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.335267,-12.607215,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.984002,-11.607392,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.157835,-2.038193,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.194567,-1.589039,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-11.96233,18.780848,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.74743,22.096815,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.127047,12.931657,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.192978,1.813653,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.13375,-17.981163,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.781726,-18.894669,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.006223,-22.063096,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.552355,-22.212784,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.372263,-12.580841,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-19.019814,-11.578612,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.16955,-2.080545,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.207021,-1.632734,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-11.937348,18.815195,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.794396,22.106632,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.161419,12.910255,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.205122,1.855907,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.114456,-18.014518,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.756865,-18.928496,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.049601,-22.072874,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.593399,-22.225501,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.403506,-12.562753,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.181185,-2.122937,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.219669,-1.672763,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.831342,22.117642,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.194225,12.890957,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.217732,1.891819,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13.093799,-18.048795,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.7392,-18.95779,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.08138,-22.084196,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.627027,-22.238691,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-18.437148,-12.541059,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.193878,-2.153686,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.232779,-1.705909,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.866739,22.128798,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.56895,22.258488,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.229796,12.867651,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.229961,1.931506,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.713282,-18.992127,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.125901,-22.093678,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.666566,-22.251392,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.205165,-2.1983,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.244921,-1.750817,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.914383,22.138293,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18.265953,12.843387,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.241693,1.976039,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.683631,-19.028673,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.164641,-22.103906,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.711493,-22.263612,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.216522,-2.241377,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.257143,-1.793656,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.955704,22.148539,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.253725,2.01636,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,11.659827,-19.061542,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.209255,-22.113223,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.751662,-22.276123,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.228672,-2.275982,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.269637,-1.832279,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.993355,22.15921,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.26593,2.054059,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.241732,-22.124239,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.783878,-22.289203,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.240824,-2.310088,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.282108,-1.870407,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.032112,22.169673,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.27782,2.094475,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.281127,-22.134188,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.822536,-22.301714,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.251855,-2.354368,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.294606,-1.907518,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.070378,22.180143,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.772451,22.321388,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10.310318,19.876702,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.290303,2.127993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.31633,-22.144704,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.860719,-22.314204,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.263832,-2.389091,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.306951,-1.945738,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.109219,22.190473,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.807412,22.334224,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.302061,2.168501,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.900545,-22.326492,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.274705,-2.433478,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.318706,-1.98989,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.157147,22.19945,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.312844,2.218143,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.408084,-22.162313,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.947375,-22.338104,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.285849,-2.474695,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.330374,-2.034104,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.203532,22.208556,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.324602,2.257149,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.44447,-22.172465,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.981951,-22.350715,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.34295,-2.067642,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.231856,22.220205,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.33717,2.287626,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.473988,-22.183638,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.009595,-22.363898,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.310104,-2.538039,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.355976,-2.095879,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.266072,22.230959,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.348974,2.32511,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.515232,-22.192925,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.048529,-22.376021,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.321179,-2.578324,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.367282,-2.141836,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.311523,22.239999,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.360151,2.367995,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.559188,-22.20171,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.093424,-22.387526,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.331617,-2.623479,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.378653,-2.186234,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.355954,22.249107,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.371534,2.408247,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.594133,-22.211875,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.129239,-22.399811,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.343623,-2.654749,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.391003,-2.219954,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.390829,22.259591,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.383724,2.440497,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.16187,-22.41235,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.355457,-2.687132,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.403679,-2.249953,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.426809,22.269857,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.395155,2.47923,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.665737,-22.231777,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.203147,-22.423998,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-21.873406,-5.407741,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.366198,-2.728138,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.41467,-2.296107,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.470304,22.278901,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.405976,2.522837,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.711463,-22.239998,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.242856,-22.435731,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.376334,-2.773468,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.425903,-2.339083,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.511706,22.2882,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.416959,2.56435,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.282602,-22.447398,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.387526,-2.809731,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.438137,-2.371903,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.549411,22.298019,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.428927,2.596766,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.782231,-22.25971,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.314876,-22.459771,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.398867,-2.844423,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.450037,-2.407448,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.587156,22.307773,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.440153,2.635136,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.818478,-22.269343,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.351484,-22.471648,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.410358,-2.877551,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.461704,-2.444641,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.623871,22.317639,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.259308,21.726263,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.4517,2.670323,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.853158,-22.279197,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.386517,-22.483638,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.421663,-2.911786,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.473371,-2.481341,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.662765,22.327094,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.462867,2.708238,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.898556,-22.287131,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.426986,-22.494993,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.431501,-2.956809,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.484191,-2.525095,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.709198,22.335237,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.472916,2.754817,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.472899,-22.505682,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.441896,-2.997044,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.495296,-2.565659,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.749782,22.344276,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.484343,2.789595,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.976127,-22.30511,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.503757,-22.517965,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.45302,-3.031403,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.506953,-2.600881,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.780764,22.354874,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.496259,2.820095,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.007214,-22.315394,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.533017,-22.530389,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.464827,-3.060411,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.519376,-2.629122,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.813389,22.365156,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.507654,2.854407,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.571503,-22.541728,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.475706,-3.095926,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.530296,-2.669814,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.856772,22.373546,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.517751,2.89847,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.080191,-22.333882,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.611118,-22.552878,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.485556,-3.138471,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.540884,-2.712713,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.897518,22.382319,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.528889,2.933944,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.119958,-22.342444,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.644279,-22.564721,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.497075,-3.168671,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.552906,-2.743228,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.930789,22.392339,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.54061,2.964595,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.674776,-22.576836,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.508015,-3.202683,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.564554,-2.776479,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-3.967855,22.401644,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.551284,3.00285,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.715056,-22.58774,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.51774,-3.244829,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.575074,-2.818433,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-4.010331,22.409929,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.561239,3.04601,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.229821,-22.369539,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.753215,-22.598838,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.52794,-3.283227,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.585791,-2.858268,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-4.045863,22.419395,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.572589,3.078399,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,19.072189,-12.459932,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.262764,-22.379168,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.785455,-22.610607,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.597481,-2.890013,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-4.082506,22.42861,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.583146,3.116236,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.293049,-22.389264,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.819899,-22.62206,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.550311,-3.345578,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.608844,-2.923971,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-4.118109,22.437966,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.594172,3.150322,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.332497,-22.397558,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.852202,-22.633737,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.56099,-3.379768,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-22.620088,-2.958506,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-4.154288,22.447164,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22.605603,3.181195,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2.886183,-22.64516,,,,,,,,,,
